ASIN,Reviewer Name,Reviewer Star,Reviewer Date,Year,Reviewer Summary,
B074X2LK3L,ganghujin,5.0 out of 5 stars,31-Oct,2018,Headphones cool children especially like to say that the sound quality is also very good.,
B074X2LK3L,Lee Hinton,4.0 out of 5 stars,23-Sep,2018,Mic picks up everything in the background and it gets kinda iffy sound quality wise when there's a lot of bass and they can feel obnoxiously bulky at times. That being said they're fantastic for the price and durable. I've dropped them several times on tile without consequence I think they would be great for a younger gamer or a casual player.,
B074X2LK3L,Andre Munoz,5.0 out of 5 stars,24-Oct,2018,A mi sobrino le encanto,
B074X2LK3L,Lu,1.0 out of 5 stars,28-Jun,2018,Its now 4 month later. The headset stopped working midway when I was playing a game. No reason why.,
B074X2LK3L,Annabelle Eve,5.0 out of 5 stars,1-Nov,2018,Great buy for my 11 year old nephew bday gift. He says they are super comfortable and loves the way it looks & lights up! He is so excited to finally have headphones to play online games against friends so they can talk during.,
B074X2LK3L,Franklyn Blanco,5.0 out of 5 stars,27-Oct,2018,Muy bueno el articulo. Muy duradero,
B074X2LK3L,Jhony Lopez,5.0 out of 5 stars,24-Oct,2018,The sound quality of the headset is good and clear without any noise. I really like that I will continue to buy it next time.,
B074X2LK3L,steve,5.0 out of 5 stars,5-Oct,2018,It's so fancy when I first got it and it's good for playing games. its appearance is my favorite color-blue.  Its material touches good also for its quality.,
B074X2LK3L,Elizabeth Evans,5.0 out of 5 stars,9-Oct,2018,Very easy to use the game headset a bit bulky but the effect is good the voice is very clear the exchange is very convenient a must buy for game players. Will last a long time.,
B074X2LK3L,Jay M.,5.0 out of 5 stars,27-Sep,2018,If you are looking for a gaming headset this a nice pair to consider.  There's a couple of colors to choose from.  They are comfortable and have nice adjustments to fit different size heads.  Overall it's a very good value.,
B074X2LK3L,cheye,1.0 out of 5 stars,25-Sep,2018,Dont waste your money i got these for my husband and they wont work. You can hear the game but cant talk to anyone!!!,
B074X2LK3L,QTEE,5.0 out of 5 stars,22-Sep,2018,My son loves it & thinks it works well.,
B074X2LK3L,Lzhao02 ,4.0 out of 5 stars,3-Oct,2018,This product is very good it is worth a try.  Bought it as a gift for my little cousin,
B074X2LK3L,Todd Schurke,1.0 out of 5 stars,22-Oct,2018,My son received this headset in August and it was already broken by late September. I expected a lot more out of this headset. DO NOT BUY THESE!!!!!,
B074X2LK3L,Shanavia Ramsey,5.0 out of 5 stars,24-Oct,2018,I got this in today and I can say enough good things about it. I'm waiting for that to come in I've done PC gaming to test out mic and headphones along with listening to songs on YouTube meat for testing out subs and surround sound and let me tell you this headset exceeded all my expectations.  Wow! Make me so amzing.,
B074X2LK3L,KK,4.0 out of 5 stars,10-Oct,2018,Nice product. Took awhile to get it to fully work with Fortnite. Had issues but resolved on their own. The only drawback is that these are a little big and heavy.  If you want the lights you have to plug into the computer.,
B074X2LK3L,tim,4.0 out of 5 stars,29-Oct,2018,Love them only downside cant light up nd use aux at same time,
B074X2LK3L,Denis Isenburg,4.0 out of 5 stars,2-Oct,2018,Great sound on my Xbox and it is nice to be able to talk to others. The only down is that I need a USB extension cable because the audio plugs into the gaming controller and the USB cable for power plus into the Xbox but the cables are both only about 6 inches long at the split.,
B074X2LK3L,Y.Li,5.0 out of 5 stars,1-Oct,2018,This headset has great quality. Very clear sound. Fashionable cool design especially it could light up.The There provided mic could be folded down or up convenient enough. Very happy with the purchase.,
B074X2LK3L,KelRucker38,2.0 out of 5 stars,10-Oct,2018,,
B074X2LK3L,Karry Rogers,5.0 out of 5 stars,17-Oct,2018,I teach English for an on line company and my current headphones were hurting my ears.  My friend told me how comfortable gaming phones were. These are  great headphones super comfy.  My favorite feature is the mute button and you can also control the volume right on the cord!,
B074X2LK3L,Ben Talarico,3.0 out of 5 stars,14-Oct,2018,,
B074X2LK3L,Dawn Lewis,5.0 out of 5 stars,16-Oct,2018,I originally bought this headset for the kids to use while gaming until my husband seen them. I had to give them to him. He uses them to game and on his computer. They work good and look good. Have good sound and wasn't expensive like most with this quality.,
B074X2LK3L,amy russell,5.0 out of 5 stars,17-Oct,2018,My son loves these headphones. Well worth the money!,
B074X2LK3L,Jaedi Ann Watkins,5.0 out of 5 stars,8-Oct,2018,My husband loves these. They have great sound and he can wear them for hours without them getting uncomfortable. Mic is very clear.,
B074X2LK3L,Beth Villanueva,3.0 out of 5 stars,26-Oct,2018,When I first tried on the headset it automatically started to cut off. Every movement I did the headset would just not work. Now I have to play without moving so much or else it just stops working.,
B074X2LK3L,alsalami70,5.0 out of 5 stars,4-Jun,2018,It is very good gaming headset! I like it.This is very useful and handy headset working good and very clear voice and comfortable on ears.The quality is good.The price is acceptable.I recommend.,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,10-Oct,2018,Love the feeling very comfortable and light weights only prob get headache after 6 hours of use,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,30-Oct,2018,Perfecto,
B074X2LK3L,Mario Leal,5.0 out of 5 stars,31-Oct,2018,They're not turtle beaches but for the price they outdid what I expected for my money. My little brother loves them and if he breaks them which he's done before it's not a bad blow to you wallet.,
B074X2LK3L,Thompson Thomasina,1.0 out of 5 stars,15-Oct,2018,After 1 month of use the headset has failed and the microphone does not work.,
B074X2LK3L,Donald Erckert,4.0 out of 5 stars,20-Oct,2018,Just as the headline says the sound is great quality as well as the comfort of the headset.  The ability to light it up is not very functional.  I would either need some sort of extension cord for the USB or they need to change it so that it connects to the controller or PlayStation.  The plug fit fine initially but after a few months doesn't seem to fit properly anymore and has seemed to always have had intermittent sound issues that required wiggling the cord.  That was for the blue one.  The red one (same brand and bought the same time) seems to not have a problem fitting into the jack like the blue one but also has intermittent sound problems.,
B074X2LK3L,Emmanuel Ekpo,5.0 out of 5 stars,22-Oct,2018,I love these headphones,
B074X2LK3L,brandy rose,4.0 out of 5 stars,16-Oct,2018,I enjoy the headset it has good sound quality and my voice goes through the mic flawlessly but I'm kinda disappointed the lights only work if you use it on computer,
B074X2LK3L,Heather,1.0 out of 5 stars,30-Oct,2018,This will only work with one of my sons Xbox 1 controllers. He has 2 of the exact same controllers yet it will only work with one. It stops working periodically for no reason. Also the only way to get the headset to light up is if you sit at the gaming system and plug into it directly. It will not light up just plugging into the controller.,
B074X2LK3L,Stacy,5.0 out of 5 stars,28-Oct,2018,Yeah the headphone is good. Iike it very much. The sounds are amazing and it feel like durable. Wearing that gaming makes me feel like pro.  May recommend my friends purchase that if they asked so. The price is lower than the market. But the quality is higher than I expected.,
B074X2LK3L,Weston Mann,2.0 out of 5 stars,25-Sep,2018,simply quit after a month of babying. was trying to keep from buying more turtle beach headphones but these forced me back.,
B074X2LK3L,Delia Loring,5.0 out of 5 stars,24-Oct,2018,,
B074X2LK3L,Pablo Autrique,1.0 out of 5 stars,31-Oct,2018,Very bad quality,
B074X2LK3L,Lauren ,5.0 out of 5 stars,22-Oct,2018,I've had it for a week and been using it 6-8 house a day. Very impressed. Looks like it's designed to go from headset to console. I have mine going from headset to controller headset adapter. Sound great surround works well. For the price I'm very pleased. Very stylish comfortable and for the price it's a affordable.,
B074X2LK3L,Tiffany R,4.0 out of 5 stars,29-Oct,2018,I bought these for my nephew and he says they work great. He has an xbox one and plays online with friends. He says the sound quality is awesome and the mic works well. He is able to clearly communicate with his friends. They are also comfortable to wear for those long hours of playing time. I would recommend these if you have a gamer in your life.,
B074X2LK3L,Eve Cee,5.0 out of 5 stars,1-Oct,2018,my son absolutely loves these. He has been asking for a headset and these are perfect!,
B074X2LK3L,Rob,5.0 out of 5 stars,25-Aug,2018,,
B074X2LK3L,ZSY,5.0 out of 5 stars,31-Oct,2017,I mainly use this headset for talking and listening music. The quality is much better than I thought comfortable wearing and truly plug-in play. I can use it in all my desktop/laptop in no time.  I love it so much. What can you expect more for what you paid?,
B074X2LK3L,Jeremy Breaud,1.0 out of 5 stars,13-Oct,2018,Microphone stopped working after 5 weeks.,
B074X2LK3L,Salena Monroe,5.0 out of 5 stars,7-Oct,2018,My nephews love this headset! Compatible with ps4 & Xbox has great sound quality good reception when talking to other games cushion is soft on ear muffs. Definitely recommend,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,29-Sep,2018,It is a supprise when I got it. It is a bright blue headset.Looks realy sharp and works great. Come to play game make a higher level feeling. The price is great compare to the quality. So it is just what I am looking for.,
B074X2LK3L,Lauren Quintanilla,4.0 out of 5 stars,14-Oct,2018,I love how big it is and how well i can hear with it but i do think the whole thing was misleading. It doesnt work well with new xbox one controllers but it works fine with my old controller and the ps4 controllers.,
B074X2LK3L,Brandon,2.0 out of 5 stars,10-Oct,2018,Had for like two months and they don't even work anymore,
B074X2LK3L,Carlitos Way ,1.0 out of 5 stars,30-Sep,2018,,
B074X2LK3L,Joey,5.0 out of 5 stars,2-Oct,2018,One of the best headset I've bought.The headset is comfortable and not heavy at all.The ear cups sit nicely without hurting my ears and still comfortable hours later.The sound is also crisp and clear with an adjustable dial on the side for volume control.Highly recommend!,
B074X2LK3L,Carly,5.0 out of 5 stars,1-Nov,2018,I was very impressed with the feel of this headset. Fit well and was very well padded for extended wear. I have loved the overall look and funtion of this headset.,
B074X2LK3L,Brooks Lindsey,5.0 out of 5 stars,7-Feb,2018,Pretty much the best you can buy for the money. Very comfortable well built not too tight but secure enough to be comfortable. The mic is clear and the speakers are good. I use these every day for pretty much everything but music mostly meetings. Has a nice braided cord and the inline volume and mic controls are really nice. The only complaint is that the LED lights on the side can be seen out of the corner of my eyes and can be distracting but you can just unplug the USB and they're off so no big deal.,
B074X2LK3L,fang gao,5.0 out of 5 stars,1-Nov,2018,This is a gift for my husband. He especially likes to play games. With this headset he can chat freely with friends in the game. He likes it very much.,
B074X2LK3L,ashton,5.0 out of 5 stars,23-Oct,2018,I got this for my husband and he loves it! Amazing sound!,
